generation,id,parent,success_keys
48,1972,1558,[486]
48,1975,1757,[483]
48,1977,1444,[473]
49,1981,1798,[480]
49,1985,1559,[440]
49,1986,1633,[466]
49,1987,1677,[447]
49,1989,1587,[478]
49,1990,1667,[491]
49,1991,1670,[480]
49,1994,1665,[478]
49,2002,1712,[460]
49,2003,1651,[491]
49,2007,1709,[490]
49,2012,1577,[491]
50,2022,1700,[447]
50,2035,1855,[499]
50,2039,1987,[480]
50,2045,1730,[508]
50,2046,1544,[496]
50,2048,1977,[473]
50,2049,1822,[457]
50,2050,1633,[509]
50,2051,1766,[478]
50,2056,1879,[502]
50,2060,1613,[470]
51,2061,1775,[502]
51,2065,1803,[490]
51,2066,1632,[483]
51,2072,1667,[518]
51,2073,1719,[490]
51,2075,1683,[486]
51,2076,2048,[509]
51,2078,1730,[516]
51,2083,1589,[499]
51,2086,1964,[462]
51,2090,1645,[516]
51,2091,1673,[517]
51,2096,2050,[509]
51,2098,1677,[486]
51,2100,1906,[499]
52,2102,2096,[516]
52,2105,2100,[508]
52,2108,2065,[471]
52,2110,1829,[517]
52,2113,1685,[518]
52,2114,1981,[518]
52,2116,1668,[517]
52,2117,1948,[505]
52,2118,1709,[522]
52,2119,1598,[522]
52,2130,1972,[508]
52,2131,1908,[506]
52,2137,1663,[522]
52,2138,1668,[505]
53,2142,1754,[483]
53,2146,1862,[536]
53,2149,2117,[536]
53,2152,1818,[536]
53,2153,2130,[531]
53,2157,1852,[506]
53,2161,2050,[496]
53,2167,2003,[531]
53,2175,1730,[531]
54,2187,1665,[541]
54,2188,1788,[496]
54,2189,1852,[487]
54,2193,1645,[506]
54,2194,1981,[544]
54,2199,1862,[541]
54,2208,1794,[505]
54,2209,1750,[546]
54,2212,1769,[544]
54,2215,2083,[492]
54,2216,1719,[544]
54,2217,1991,[541]
54,2219,1834,[546]
55,2225,1673,[558]
55,2228,1883,[558]
55,2229,2110,[548]
55,2230,1737,[540]
55,2234,1945,[554]
55,2236,1750,[540]
55,2239,2118,[558]
55,2243,1706,[502]
55,2244,2073,[548]
55,2246,1822,[554]
56,2261,2060,[554]
56,2265,2117,[569]
56,2266,2117,[565]
56,2268,2108,[568]
56,2273,1775,[565]
56,2274,1908,[546]
56,2275,2219,[565]
56,2276,1928,[556]
56,2277,1972,[568]
56,2287,2234,[512]
56,2291,1818,[566]
56,2296,2065,[530]
56,2300,2049,[569]
57,2302,1991,[548]
57,2303,1753,[556]
57,2308,1878,[575]
57,2313,1824,[575]
57,2314,2149,[568]
57,2315,2243,[521]
57,2318,2209,[530]
57,2322,2161,[556]
57,2326,2075,[525]
57,2330,1797,[566]
57,2335,2243,[564]
58,2342,2314,[540]
58,2343,2296,[525]
58,2345,1824,[580]
58,2348,2188,[580]
58,2353,2065,[585]
58,2354,1829,[564]
58,2355,2161,[580]
58,2358,1851,[563]
58,2359,2276,[585]
58,2362,2187,[564]
58,2365,2086,[586]
58,2367,2105,[561]
58,2369,2105,[586]
58,2372,1794,[561]
58,2374,1948,[588]
58,2375,1855,[584]
58,2378,2035,[584]
58,2380,1906,[584]
59,2382,2153,[596]
59,2386,2086,[577]
59,2387,1981,[586]
59,2390,2354,[557]
59,2391,2076,[576]
59,2398,2048,[585]
59,2400,1948,[575]
59,2404,2358,[561]
59,2405,2098,[590]
59,2406,2362,[590]
59,2407,1912,[570]
59,2408,2209,[590]
59,2411,1851,[592]
59,2414,2313,[577]
59,2415,2157,[599]
59,2416,1977,[591]
59,2419,2362,[592]
60,2421,2189,[604]
60,2424,2161,[583]
60,2427,2118,[592]
60,2428,2274,[577]
60,2429,2407,[566]
60,2431,2149,[604]
60,2437,2114,[595]
60,2444,2193,[570]
60,2448,2117,[604]
60,2453,2096,[591]
60,2460,2117,[595]
61,2463,2239,[595]
61,2465,2308,[591]
61,2466,2105,[583]
61,2469,2153,[593]
61,2471,2380,[599]
61,2472,2345,[599]
61,2473,2189,[583]
61,2474,2429,[570]
61,2475,2035,[600]
61,2477,2117,[602]
61,2480,2131,[613]
61,2488,2302,[576]
61,2492,2266,[597]
61,2496,2437,[576]
62,2501,2460,[602]
62,2506,2330,[624]
62,2507,2209,[624]
62,2511,2318,[600]
62,2512,2246,[588]
62,2513,2398,[624]
62,2515,2469,[622]
62,2518,2313,[600]
62,2521,2277,[622]
62,2523,2061,[622]
62,2525,2406,[628]
62,2529,2386,[603]
62,2534,2035,[602]
62,2535,2354,[627]
62,2536,2474,[627]
63,2542,2521,[627]
63,2545,2359,[623]
63,2547,2444,[628]
63,2549,2130,[603]
63,2552,2090,[632]
63,2554,2277,[629]
63,2556,2083,[628]
63,2562,2209,[631]
63,2571,2105,[637]
63,2577,2116,[637]
63,2580,2313,[598]
64,2581,2199,[632]
64,2582,2362,[596]
64,2583,2549,[603]
64,2588,2448,"[632, 637]"
64,2590,2529,[623]
64,2594,2521,[641]
64,2596,2096,[629]
64,2598,2102,[615]
64,2605,2326,[623]
64,2608,2215,[629]
64,2613,2390,[642]
64,2614,2098,[631]
64,2615,2142,[642]
64,2618,2437,[641]
64,2620,2378,[642]
65,2621,2473,[615]
65,2626,2596,[613]
65,2631,2518,[652]
65,2636,2408,[652]
65,2637,2296,[641]
65,2639,2545,[636]
65,2645,2212,[652]
66,2661,2475,[635]
66,2662,2303,[651]
66,2663,2266,[655]
66,2666,2513,[631]
66,2670,2414,[662]
66,2672,2453,[613]
66,2673,2471,[651]
66,2676,2475,[619]
66,2677,2318,[644]
66,2679,2153,[635]
66,2680,2308,[619]
66,2683,2239,[615]
66,2685,2234,[655]
66,2686,2380,[664]
66,2687,2348,[662]
66,2691,2277,[664]
66,2693,2529,[644]
66,2695,2536,[644]
66,2699,2581,[651]
67,2703,2362,[672]
67,2704,2618,[672]
67,2705,2626,[662]
67,2706,2448,[672]
67,2708,2390,[646]
67,2719,2416,[649]
67,2729,2598,[655]
67,2737,2661,[635]
68,2741,2375,[686]
68,2742,2472,[686]
68,2743,2683,[649]
68,2744,2415,[664]
68,2759,2362,[646]
68,2760,2552,[675]
68,2762,2382,[638]
68,2766,2387,[676]
68,2768,2676,[670]
68,2775,2687,[681]
69,2784,2463,[686]
69,2786,2719,[670]
69,2788,2424,[695]
69,2792,2705,[646]
69,2795,2507,[675]
69,2805,2342,[660]
69,2806,2287,[675]
69,2808,2354,[660]
69,2811,2308,[685]
69,2815,2737,[649]
69,2819,2488,[674]
70,2821,2588,[708]
70,2825,2421,[702]
70,2827,2737,[676]
70,2832,2699,[702]
70,2833,2719,[708]
70,2836,2679,[702]
70,2837,2762,[684]
70,2839,2348,[708]
70,2841,2407,[684]
70,2842,2427,[676]
70,2844,2542,[688]
70,2845,2605,[696]
70,2854,2475,[674]
70,2856,2326,[685]
70,2857,2348,[707]
70,2859,2605,[658]
71,2866,2636,[684]
71,2867,2518,[694]
71,2868,2676,[711]
71,2869,2590,[713]
71,2876,2496,[716]
71,2882,2766,[669]
71,2883,2534,[670]
71,2884,2672,[674]
71,2887,2687,[713]
71,2888,2631,[694]
71,2892,2437,[716]
72,2901,2844,[713]
72,2902,2686,[711]
72,2903,2839,[695]
72,2904,2404,[683]
72,2907,2686,[688]
72,2915,2784,[688]
72,2917,2832,[695]
72,2921,2590,[711]
72,2928,2673,[722]
72,2931,2453,[701]
72,2934,2841,[722]
73,2941,2437,[710]
73,2942,2784,[727]
73,2945,2744,[696]
73,2946,2759,[732]
73,2947,2477,[734]
73,2952,2554,[734]
73,2957,2892,[710]
73,2958,2744,[722]
73,2961,2857,[734]
73,2963,2581,[730]
73,2965,2588,[716]
73,2968,2542,[732]
73,2970,2819,[732]
73,2971,2708,[730]
73,2978,2876,[685]
74,2982,2542,[730]
74,2984,2639,[741]
74,2990,2928,[741]
74,2992,2968,[741]
74,3005,2693,[746]
75,3025,2670,[753]
75,3026,2631,[705]
75,3028,2970,[710]
75,3033,2704,[749]
75,3038,2529,[753]
75,3039,2839,[707]
75,3043,2744,[727]
75,3045,2743,[753]
75,3048,2534,[717]
75,3053,2917,[696]
75,3055,2687,[746]
75,3059,2518,[746]
76,3061,2903,[761]
76,3062,2534,[765]
76,3063,2691,[764]
76,3065,2699,[727]
76,3068,2811,[731]
76,3069,2867,[765]
76,3070,2741,[761]
76,3072,2768,[764]
76,3073,2968,[764]
76,3075,2941,[761]
76,3081,2661,[765]
76,3089,2915,[731]
76,3091,2693,[719]
76,3093,2685,[763]
76,3095,2613,[717]
77,3102,2676,[763]
77,3106,2742,[724]
77,3119,2741,[777]
77,3121,2859,[778]
77,3122,2693,[777]
77,3132,2620,[760]
77,3134,2571,[745]
77,3140,2744,[731]
78,3141,2792,[760]
78,3143,2620,[783]
78,3144,2903,[777]
78,3150,3102,[766]
78,3152,3089,[763]
78,3154,2856,[778]
78,3155,2588,[749]
78,3156,2856,[762]
78,3168,2705,[783]
78,3176,2598,[735]
79,3182,3061,[798]
79,3183,2685,[787]
79,3184,2869,[762]
79,3188,2741,[798]
79,3206,2892,[745]
79,3207,3070,[760]
79,3208,3106,[772]
79,3211,2963,[798]
79,3215,2683,[766]
79,3216,2808,[778]
79,3218,2662,[749]
80,3227,3134,[772]
80,3230,3152,[783]
80,3232,2737,[809]
80,3233,3045,[809]
80,3234,2666,[766]
80,3236,3141,[774]
80,3239,2884,[807]
80,3240,2857,[809]
80,3243,2902,[800]
80,3254,3073,[800]
80,3255,3095,[800]
80,3256,3073,[807]
80,3259,2952,[797]
81,3261,2729,[813]
81,3262,3033,[774]
81,3264,3216,[792]
81,3266,3121,[807]
81,3275,2876,[797]
81,3283,3091,[767]
81,3284,3065,[771]
81,3292,3152,[776]
81,3295,3068,[792]
81,3297,3152,[819]
82,3309,2957,[774]
82,3317,3072,[790]
82,3325,2741,[797]
82,3332,3275,[824]
82,3337,3218,[788]
83,3342,2970,[788]
83,3344,2884,[828]
83,3369,3053,[784]
83,3371,2832,[784]
83,3373,2859,[831]
83,3374,2854,[823]
83,3377,3072,[801]
84,3382,2821,[819]
84,3384,3081,[819]
84,3395,3188,[842]
84,3396,3033,[834]
84,3399,3095,[840]
84,3401,3216,[824]
84,3404,2978,[828]
84,3405,2788,[816]
84,3409,2957,[813]
84,3414,3344,[828]
85,3424,2868,[839]
85,3425,3119,[847]
85,3428,3168,[840]
85,3434,3156,[824]
85,3435,2867,[839]
85,3436,2990,[838]
85,3440,3255,[842]
85,3441,3254,[838]
85,3452,3132,[842]
85,3455,3382,[816]
85,3459,3132,[840]
85,3460,3259,[838]
86,3461,3292,[816]
86,3466,3283,[869]
86,3471,3344,[836]
86,3473,3207,[847]
86,3480,3093,[815]
86,3482,3215,[860]
86,3483,3455,[863]
86,3486,3255,[827]
86,3489,2904,[839]
86,3491,3059,[858]
86,3492,3075,[858]
87,3501,3188,[872]
87,3504,3425,[858]
87,3506,3261,[847]
87,3507,3436,[854]
87,3513,3460,[872]
87,3516,3207,[860]
87,3520,3292,[863]
87,3521,3275,[860]
87,3526,3254,[831]
87,3527,3182,[872]
87,3530,3081,[855]
87,3536,3266,[866]
87,3538,3344,[855]
88,3541,3501,[886]
88,3546,3005,[836]
88,3547,3025,[886]
88,3548,3520,[844]
88,3550,3072,[889]
88,3554,3048,[866]
88,3555,3377,[866]
88,3557,3208,[873]
88,3558,3521,[863]
88,3560,2965,[886]
88,3575,3240,[834]
89,3584,3141,[844]
89,3586,3264,[855]
89,3588,3441,[896]
89,3589,3466,[878]
89,3590,3373,[888]
89,3591,3554,[846]
89,3592,3075,[897]
89,3593,3560,[878]
89,3594,3459,[848]
89,3595,3434,[873]
89,3598,3261,[878]
89,3601,3072,[879]
89,3603,3492,[873]
89,3604,3208,[897]
89,3606,2990,[888]
89,3610,3473,[874]
89,3612,3506,[869]
89,3616,3152,[896]
89,3618,3513,[844]
90,3623,3586,[897]
90,3631,3072,[888]
90,3633,3095,[869]
90,3635,3506,[898]
90,3640,3550,[896]
90,3641,3594,[848]
90,3643,3436,[874]
90,3644,3590,[848]
90,3646,3373,[898]
90,3648,3492,[875]
90,3650,3606,[898]
90,3651,3492,[880]
90,3655,3140,[865]
90,3656,3232,[907]
91,3662,3558,[916]
91,3667,3283,[919]
91,3669,3230,[875]
91,3673,3075,[903]
91,3677,3640,[903]
91,3678,3405,[902]
91,3680,3480,[865]
91,3681,3236,[874]
91,3682,3550,[903]
91,3685,3409,[919]
91,3687,3460,[919]
91,3688,3598,[880]
91,3693,3121,[880]
91,3696,3635,[916]
91,3697,3377,[876]
91,3698,3589,[917]
91,3700,3091,[917]
92,3702,3606,[928]
92,3703,3541,[917]
92,3704,3631,[879]
92,3711,3631,[928]
92,3715,3317,[871]
92,3719,3240,[889]
92,3722,3541,[911]
92,3725,3648,[895]
92,3727,3425,[889]
92,3730,3550,[893]
92,3733,3492,[875]
93,3742,3733,[928]
93,3746,3501,[893]
93,3748,3693,[893]
93,3749,3700,[885]
93,3751,3460,[916]
93,3757,3682,[938]
93,3759,3414,[924]
93,3760,3648,[895]
93,3765,3332,[939]
93,3766,3730,[938]
93,3777,3560,[904]
93,3778,3371,[881]
94,3781,3483,[939]
94,3783,3601,[946]
94,3784,3396,[924]
94,3785,3240,[938]
94,3787,3555,[941]
94,3795,3369,[939]
94,3798,3711,[902]
94,3801,3261,[924]
94,3808,3460,[941]
94,3809,3548,[934]
94,3812,3460,[907]
94,3815,3760,[941]
94,3817,3711,[921]
94,3819,3697,[949]
95,3821,3798,[949]
95,3823,3651,[934]
95,3824,3759,[915]
95,3825,3395,[935]
95,3826,3722,[921]
95,3827,3536,[959]
95,3830,3601,[911]
95,3843,3560,[949]
95,3847,3506,[953]
95,3851,3785,[951]
95,3854,3673,[922]
95,3855,3452,[934]
96,3861,3460,[964]
96,3865,3586,[955]
96,3867,3425,[955]
96,3868,3483,[964]
96,3875,3440,[944]
96,3877,3501,[937]
96,3880,3730,[964]
96,3885,3843,[960]
96,3891,3377,[932]
96,3899,3809,[955]
97,3901,3855,[950]
97,3903,3594,[979]
97,3908,3843,[953]
97,3909,3812,[950]
97,3911,3648,[935]
97,3912,3781,[946]
97,3914,3812,[959]
97,3915,3601,[969]
97,3917,3711,[944]
97,3920,3730,[954]
97,3925,3606,[932]
97,3926,3865,[950]
97,3927,3757,[960]
97,3928,3875,[973]
97,3933,3404,[951]
97,3937,3473,[969]
97,3938,3851,[979]
98,3944,3766,[958]
98,3950,3466,[937]
98,3961,3855,[952]
98,3965,3730,[969]
98,3969,3722,[973]
98,3970,3483,[953]
98,3975,3593,[960]
98,3979,3783,[937]
99,3981,3610,[948]
99,3982,3938,[971]
99,3983,3669,[991]
99,3988,3868,[952]
99,3989,3861,[954]
99,3990,3492,[991]
99,3993,3521,[954]
99,3998,3915,[973]
99,4004,3778,[979]
99,4007,3733,[994]
99,4011,3651,[951]
99,4013,3586,[958]
99,4018,3819,[994]
100,4022,3650,[971]
100,4031,3595,[1009]
100,4032,3815,[971]
100,4033,3548,[994]
100,4038,3550,[995]
100,4040,3696,[1008]
100,4051,3911,[984]
100,4052,3550,[965]
100,4053,3590,[967]
100,4054,3827,[993]
100,4056,3591,[968]
101,4065,3635,[993]
101,4071,3667,[991]
101,4073,3989,[995]
101,4081,3993,[993]
101,4083,3589,[995]
102,4104,3688,[974]
102,4111,3687,[974]
102,4123,4011,[1007]
102,4128,3819,[977]
102,4130,4022,[990]
102,4133,3777,[1027]
102,4135,3865,[1021]
103,4141,3766,[1026]
103,4142,3635,[1025]
103,4155,3677,[1025]
103,4167,3990,[977]
103,4176,3693,[990]
104,4185,4011,[1027]
104,4189,4007,[1027]
104,4197,4081,[1017]
104,4200,3824,[1022]
104,4204,3825,[990]
104,4212,4056,[996]
104,4213,3865,[1002]
104,4215,3783,[1019]
104,4217,3681,[1045]
104,4220,3847,[989]
105,4221,3766,[1045]
105,4222,3821,[1026]
105,4224,3746,[1019]
105,4225,3757,[1025]
105,4228,3861,[1026]
105,4231,3650,[1054]
105,4235,4056,[1017]
106,4267,3688,[1045]
106,4272,3851,[1042]
106,4278,4038,[1054]
106,4282,4215,[1063]
106,4283,3677,[1054]
106,4285,3757,[1021]
106,4293,3821,[1042]
106,4296,3766,[1017]
107,4305,3920,[1037]
107,4310,3877,[1021]
107,4315,3783,[1060]
107,4319,4185,[1041]
107,4320,4225,[1019]
107,4323,3928,[1035]
107,4331,4220,[1072]
107,4332,3847,[1034]
107,4333,3702,[1060]
107,4337,3693,[1047]
107,4338,3950,[1074]
108,4342,4293,[1030]
108,4343,3751,[1030]
108,4349,4185,[1042]
108,4362,3748,[1023]
108,4370,3989,[1053]
109,4383,3787,[1041]
109,4393,4231,[1097]
109,4408,3812,[1072]
109,4409,3847,[1053]
109,4410,4176,[1061]
109,4416,3812,[1077]
110,4424,3908,[1048]
110,4425,3969,[1082]
110,4426,3824,[1071]
110,4427,4053,[1105]
110,4433,3749,[1105]
110,4439,3783,[1082]
110,4442,3912,[1092]
110,4444,3944,[1071]
110,4450,3851,[1092]
110,4451,4410,[1061]
110,4452,4185,[1087]
111,4467,4228,[1077]
111,4472,3877,[1105]
111,4475,3843,[1060]
111,4478,4393,[1087]
111,4483,4370,[1093]
111,4484,3965,[1080]
111,4492,3899,[1093]
112,4501,4362,[1074]
112,4504,4167,[1080]
112,4506,4056,[1080]
112,4510,3989,[1074]
112,4513,4409,[1067]
112,4514,4231,[1067]
112,4516,3809,[1097]
112,4517,4424,[1070]
112,4518,4393,[1110]
112,4523,4450,[1097]
112,4525,3899,[1111]
112,4527,4296,[1123]
112,4537,3812,[1071]
112,4539,3867,[1092]
113,4543,3970,[1087]
113,4545,4128,[1095]
113,4546,4296,[1114]
113,4548,4525,[1101]
113,4554,4133,[1096]
113,4560,4272,[1134]
113,4564,4444,[1102]
113,4572,4011,[1120]
113,4575,4451,[1113]
113,4576,3854,[1095]
113,4578,4267,[1114]
114,4581,4040,[1142]
114,4585,4424,[1114]
114,4592,4004,[1146]
114,4600,3928,[1102]
114,4603,4285,[1102]
114,4604,4038,[1146]
114,4608,4189,[1096]
114,4616,3965,[1111]
115,4622,4071,[1138]
115,4628,4018,[1138]
115,4632,3969,[1159]
115,4635,4135,[1136]
115,4636,3998,[1159]
115,4638,4231,[1106]
115,4646,4104,[1146]
115,4647,4104,[1113]
115,4650,4052,[1159]
115,4656,4362,[1113]
116,4668,4578,[1138]
116,4670,4426,[1144]
116,4677,4527,[1160]
116,4686,4604,[1148]
116,4689,4525,[1142]
116,4693,4545,[1123]
116,4697,3969,[1126]
116,4698,4475,[1112]
116,4699,4231,[1123]
116,4700,4439,[1136]
117,4701,4393,[1136]
117,4707,4231,[1142]
117,4711,4452,[1150]
117,4714,4065,[1172]
117,4715,4065,[1178]
117,4720,4123,[1149]
117,4721,4632,[1168]
117,4729,4572,[1147]
117,4731,4222,[1134]
117,4737,4478,[1160]
118,4748,4133,[1149]
118,4750,4051,[1160]
118,4758,4141,[1188]
118,4760,4715,[1172]
118,4764,4333,[1188]
118,4770,4272,[1185]
118,4771,4424,[1147]
118,4777,4296,[1172]
118,4779,4130,[1149]
119,4787,4225,[1199]
119,4794,4071,[1179]
119,4795,4646,[1179]
119,4797,4315,[1148]
119,4803,4721,[1195]
119,4811,4333,[1179]
119,4814,4539,[1199]
120,4821,4267,[1195]
120,4822,4323,[1195]
120,4825,4081,[1207]
120,4830,4545,[1150]
120,4836,4217,[1153]
120,4837,4333,[1188]
120,4844,4333,[1205]
120,4853,4646,[1163]
120,4856,4320,[1196]
120,4857,4332,[1205]
121,4861,4731,[1216]
121,4864,4215,[1178]
121,4869,4604,[1168]
121,4872,4450,[1205]
121,4878,4700,[1168]
121,4889,4501,[1199]
121,4891,4677,[1216]
121,4899,4343,[1211]
122,4902,4689,[1180]
122,4905,4516,[1216]
122,4910,4764,[1207]
122,4911,4220,[1180]
122,4912,4844,[1229]
122,4914,4433,[1226]
122,4915,4638,[1174]
122,4918,4814,[1204]
122,4919,4539,[1211]
122,4923,4424,[1187]
122,4924,4830,[1226]
122,4929,4646,[1185]
122,4931,4697,[1211]
122,4932,4333,[1228]
122,4937,4731,[1226]
122,4938,4393,[1181]
